order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,manufacturer,order_year,order_day,order_month,state_code
US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,"F, Hopkins",Corporate,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,Wirebound,2017,Thursday,July,PA
CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,"M, Bertelson",Consumer,Akron,Ohio,44312,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,Southworth,2017,Saturday,June,OH
US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,"L, Currie",Consumer,Dallas,Texas,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668,Eureka,2017,Sunday,December,TX
CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,"H, Kirkland",Corporate,Franklin,Tennessee,37064,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712,Eldon,2017,Saturday,June,TN
CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,"L, Elliston",Consumer,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768,Nortel,2017,Saturday,December,CA
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,"J, Holt",Consumer,Saginaw,Michigan,48601,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.87439999999999,Tennsco,2017,Friday,December,MI
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,"J, Holt",Consumer,Saginaw,Michigan,48601,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.6346,Panasonic,2017,Friday,December,MI
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,"J, Holt",Consumer,Saginaw,Michigan,48601,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,Avery,2017,Friday,December,MI
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,"J, Holt",Consumer,Saginaw,Michigan,48601,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.2099,Advantus,2017,Friday,December,MI
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,"J, Holt",Consumer,Saginaw,Michigan,48601,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.67959999999999,Gould,2017,Friday,December,MI
CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,"J, Howell",Consumer,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.0568,Personal,2016,Friday,October,CA
CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,"J, Howell",Consumer,Los Angeles,California,90032,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782,Adtran,2016,Friday,October,CA
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,"C, Schild",Home Office,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048,Bush,2017,Friday,April,FL
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,"C, Schild",Home Office,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458,Bretford,2017,Friday,April,FL
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,"C, Schild",Home Office,Tampa,Florida,33614,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552,GBC,2017,Friday,April,FL
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,"C, Schild",Home Office,Tampa,Florida,33614,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0.0,Tenex,2017,Friday,April,FL
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,"C, Schild",Home Office,Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247000000001,Logitech P710e,2017,Friday,April,FL
CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,"D, Bremer",Corporate,Santa Clara,California,95051,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0.0,4.752,Xerox,2017,Sunday,November,CA
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,"K, Lonsdale",Consumer,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5,0.2,9.396,Xerox,2016,Saturday,June,IL
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,"K, Lonsdale",Consumer,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728,Luxo,2016,Saturday,June,IL
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,"K, Lonsdale",Consumer,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688,3,0.6,-4.6752,Staple-based,2016,Saturday,June,IL
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,"K, Lonsdale",Consumer,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944,PureGear,2016,Saturday,June,IL
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,"K, Lonsdale",Consumer,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513,KI,2016,Saturday,June,IL
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,"K, Lonsdale",Consumer,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308,Eldon,2016,Saturday,June,IL
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,"K, Lonsdale",Consumer,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,Binney,2016,Saturday,June,IL
CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,"L, Haushalter",Consumer,San Francisco,California,94109,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,Global,2016,Saturday,December,CA
CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,"K, Collister",Consumer,San Diego,California,92037,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0.0,3.5767,Wirebound,2016,Sunday,September,CA
CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,"K, Collister",Consumer,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,0.0,636.0003,Logitech P710e,2016,Sunday,September,CA
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,"D, Latchford",Consumer,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0.0,22.5624,Fellowes,2016,Saturday,December,NY
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,"D, Latchford",Consumer,New York City,New York,10024,East,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0.0,162.864,Tyvek,2016,Saturday,December,NY
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,"C, Carreira",Consumer,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0.0,6.9258,Sabrent,2017,Friday,December,NY
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,"C, Carreira",Consumer,New York City,New York,10009,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,221.55,3,0.0,6.64650000000002,Safco,2017,Friday,December,NY
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,"C, Carreira",Consumer,New York City,New York,10009,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5,0.2,6.132,Acco,2017,Friday,December,NY
US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,"D, liebe",Corporate,Pasadena,Texas,77506,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466,Eureka,2017,Thursday,June,TX
CA-2016-125318,2016-06-06,2016-06-13,Standard Class,RC-19825,"R, Collins",Consumer,Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196,Cisco,2016,Monday,June,IL
CA-2017-136826,2017-06-16,2017-06-20,Standard Class,CB-12535,"C, Bergmann",Corporate,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304,Quartet,2017,Friday,June,NC
CA-2016-111010,2016-01-22,2016-01-28,Standard Class,PG-18895,"P, Gonzalez",Consumer,Morristown,New Jersey,7960,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0.0,0.3024,Bagged,2016,Friday,January,NJ
US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,"C, Abelman",Corporate,Cincinnati,Ohio,45231,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37.208,1,0.2,-7.4416,Safco,2017,Saturday,December,OH
US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,"C, Abelman",Corporate,Cincinnati,Ohio,45231,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591,Recycled,2017,Saturday,December,OH
CA-2017-163979,2017-12-28,2018-01-02,Second Class,KH-16690,"K, Hastings",Corporate,San Francisco,California,94110,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,210.4936,Adjustable,2017,Thursday,December,CA
CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,"B, Blumstein",Corporate,Inglewood,California,90301,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0.0,4.0572,Ampad,2017,Saturday,September,CA
CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,"B, Blumstein",Corporate,Inglewood,California,90301,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,5.98,1,0.0,1.5548,Newell,2017,Saturday,September,CA
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,"A, Gjertsen",Corporate,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768,Post-it,2017,Friday,October,PA
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,"A, Gjertsen",Corporate,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072,Adams,2017,Friday,October,PA
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,"A, Gjertsen",Corporate,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,6,0.2,5.9712,Eldon,2017,Friday,October,PA
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,"A, Gjertsen",Corporate,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,24.84,3,0.2,8.694,Avery,2017,Friday,October,PA
CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,"A, Haines",Corporate,Tamarac,Florida,33319,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372,GBC,2016,Sunday,December,FL
CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,"A, Haines",Corporate,Tamarac,Florida,33319,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316,Acco,2016,Sunday,December,FL
CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,"A, Haines",Corporate,Tamarac,Florida,33319,South,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145,Premier,2016,Sunday,December,FL
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,"N, Zandusky",Home Office,Columbus,Ohio,43229,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836,Advantus,2016,Sunday,November,OH
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,"N, Zandusky",Home Office,Columbus,Ohio,43229,East,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496,8,0.2,6.2424,Avery,2016,Sunday,November,OH
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,"N, Zandusky",Home Office,Columbus,Ohio,43229,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966,Logitech,2016,Sunday,November,OH
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,"N, Zandusky",Home Office,Columbus,Ohio,43229,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032,Bush,2016,Sunday,November,OH
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,"J, Doherty",Corporate,Belleville,New Jersey,7109,East,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4,5,0.0,15.552,Xerox,2016,Friday,October,NJ
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,"J, Doherty",Corporate,Belleville,New Jersey,7109,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0.0,10.8248000000001,Tennsco,2016,Friday,October,NJ
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,"J, Doherty",Corporate,Belleville,New Jersey,7109,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,56.91,3,0.0,27.3168,Xerox,2016,Friday,October,NJ
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,"J, Doherty",Corporate,Belleville,New Jersey,7109,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0.0,38.024,Floodlight,2016,Friday,October,NJ
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,"J, Doherty",Corporate,Belleville,New Jersey,7109,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0.0,6.5688,Avery,2016,Friday,October,NJ
US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,"J, Howell",Consumer,Chicago,Illinois,60623,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075,3,0.5,-131.445,BPI,2017,Sunday,November,IL
CA-2017-126774,2017-04-15,2017-04-17,First Class,SH-20395,"S, Hopkins",Consumer,Arlington,Virginia,22204,South,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1,0.0,2.0049,Faber,2017,Saturday,April,VA
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,"B, Peterman",Corporate,Arvada,Colorado,80004,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,3.5948,C-Line,2016,Monday,September,CO
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,"B, Peterman",Corporate,Arvada,Colorado,80004,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2,0.2,52.5114,Hon,2016,Monday,September,CO
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,"B, Peterman",Corporate,Arvada,Colorado,80004,West,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1,0.2,1.7136,Eldon,2016,Monday,September,CO
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,"B, Peterman",Corporate,Arvada,Colorado,80004,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,6.264,3,0.2,2.0358,Avery,2016,Monday,September,CO
CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,"G, Kelly",Corporate,Hesperia,California,92345,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744,Ibico,2016,Saturday,April,CA
CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,"G, Kelly",Corporate,Hesperia,California,92345,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,99.99,1,0.0,34.9965,Logitech,2016,Saturday,April,CA
CA-2017-153339,2017-11-03,2017-11-05,Second Class,DJ-13510,"D, Jones",Corporate,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.999499999999999,Telescoping,2017,Friday,November,TN
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,"P, O'Brill",Consumer,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762,Aastra,2016,Tuesday,August,PA
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,"P, O'Brill",Consumer,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389,File,2016,Tuesday,August,PA
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,"P, O'Brill",Consumer,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,-258.5016,Hon,2016,Tuesday,August,PA
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,"P, O'Brill",Consumer,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831,Round,2016,Tuesday,August,PA
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,"P, O'Brill",Consumer,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936,GBC,2016,Tuesday,August,PA
US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,"J, Lucas",Consumer,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8,2,0.4,-20.7,AT&T,2016,Monday,April,PA
US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,"J, Lucas",Consumer,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,0.7,-13.816,Ibico,2016,Monday,April,PA
US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,"J, Lucas",Consumer,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272,Wilson,2016,Monday,April,PA
CA-2017-169901,2017-06-15,2017-06-19,Standard Class,CC-12550,"C, Cheatham",Consumer,San Francisco,California,94122,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976,Anker,2017,Thursday,June,CA
CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,"T, Dahlen",Consumer,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0.0,3.0996,Binney,2017,Saturday,July,MA
CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,"T, Dahlen",Consumer,Lowell,Massachusetts,1852,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56,2,0.0,11.5432,Easy-staple,2017,Saturday,July,MA
CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,"T, Dahlen",Consumer,Lowell,Massachusetts,1852,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0.0,4.1472,BIC,2017,Saturday,July,MA
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,"A, Bellavance",Home Office,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0.0,2.3086,Sabrent,2016,Thursday,September,NY
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,"A, Bellavance",Home Office,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0.0,11.5432,Xerox,2016,Thursday,September,NY
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,"A, Bellavance",Home Office,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1,0.2,1.0668,Acco,2016,Thursday,September,NY
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,"A, Bellavance",Home Office,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4,0.0,23.0864,Xerox,2016,Thursday,September,NY
